,BEGIN_YEARMONTH,Day,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,YEAR,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,SOURCE,Year,Month
46594,200608,1,2150,200608,1,2150,1219523,5527863,MICHIGAN,2006,Thunderstorm Wind,C,29,CHARLEVOIX,APX,01-AUG-06 21:50:00,EST,01-AUG-06 21:50:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46595,200608,1,2150,200608,1,2150,1219523,5527864,MICHIGAN,2006,Thunderstorm Wind,C,9,ANTRIM,APX,01-AUG-06 21:50:00,EST,01-AUG-06 21:50:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46596,200608,1,2200,200608,1,2200,1219523,5527865,MICHIGAN,2006,Thunderstorm Wind,C,79,KALKASKA,APX,01-AUG-06 22:00:00,EST,01-AUG-06 22:00:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46615,200608,1,2302,200608,1,2302,1219523,5528064,MICHIGAN,2006,Thunderstorm Wind,C,7,ALPENA,APX,01-AUG-06 23:02:00,EST,01-AUG-06 23:02:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2006,8
46880,200607,17,1845,200607,17,1845,1217388,5527577,MICHIGAN,2006,Thunderstorm Wind,C,63,HURON,DTX,17-JUL-06 18:45:00,EST,17-JUL-06 18:45:00,0,0,0,0,TRAINED SPOTTER,2006,7
46881,200608,2,2052,200608,2,2052,1219609,5527578,MICHIGAN,2006,Thunderstorm Wind,C,25,CALHOUN,GRR,02-AUG-06 20:52:00,EST,02-AUG-06 20:52:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46882,200608,3,710,200608,3,710,1219610,5527579,MICHIGAN,2006,Thunderstorm Wind,C,159,VAN BUREN,GRR,03-AUG-06 07:10:00,EST,03-AUG-06 07:10:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46883,200608,3,740,200608,3,740,1219610,5527580,MICHIGAN,2006,Thunderstorm Wind,C,77,KALAMAZOO,GRR,03-AUG-06 07:40:00,EST,03-AUG-06 07:40:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46884,200608,3,755,200608,3,759,1219610,5527581,MICHIGAN,2006,Thunderstorm Wind,C,25,CALHOUN,GRR,03-AUG-06 07:55:00,EST,03-AUG-06 07:59:00,0,0,0,0,EMERGENCY MANAGER,2006,8
46885,200608,3,815,200608,3,819,1219610,5527582,MICHIGAN,2006,Thunderstorm Wind,C,25,CALHOUN,GRR,03-AUG-06 08:15:00,EST,03-AUG-06 08:19:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46886,200608,24,15,200608,24,15,1219611,5527583,MICHIGAN,2006,Hail,C,159,VAN BUREN,GRR,24-AUG-06 00:15:00,EST,24-AUG-06 00:15:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46888,200608,2,200,200608,2,200,1219613,5527588,MICHIGAN,2006,Thunderstorm Wind,C,105,MASON,GRR,02-AUG-06 02:00:00,EST,02-AUG-06 02:00:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46889,200608,1,2152,200608,2,2152,1219613,5527589,MICHIGAN,2006,Thunderstorm Wind,C,127,OCEANA,GRR,01-AUG-06 21:52:00,EST,02-AUG-06 21:52:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46895,200608,1,2200,200608,1,2210,1219523,5527866,MICHIGAN,2006,Thunderstorm Wind,C,137,OTSEGO,APX,01-AUG-06 22:00:00,EST,01-AUG-06 22:10:00,0,0,0,0,LAW ENFORCEMENT,2006,8
46896,200608,1,2212,200608,1,2212,1219523,5527867,MICHIGAN,2006,Thunderstorm Wind,C,39,CRAWFORD,APX,01-AUG-06 22:12:00,EST,01-AUG-06 22:12:00,0,0,0,0,NWS EMPLOYEE(OFF DUTY),2006,8
46897,200608,1,2230,200608,1,2230,1219523,5527868,MICHIGAN,2006,Thunderstorm Wind,C,119,MONTMORENCY,APX,01-AUG-06 22:30:00,EST,01-AUG-06 22:30:00,0,0,0,0,GENERAL PUBLIC,2006,8
46987,200609,16,2107,200609,16,2117,1220654,5530584,MICHIGAN,2006,Hail,C,43,DICKINSON,MQT,16-SEP-06 21:07:00,CST,16-SEP-06 21:17:00,0,0,0,0,GENERAL PUBLIC,2006,9
46988,200609,16,2250,200609,16,2250,1220654,5530585,MICHIGAN,2006,Hail,C,13,BARAGA,MQT,16-SEP-06 22:50:00,EST,16-SEP-06 22:50:00,0,0,0,0,TRAINED SPOTTER,2006,9
46990,200609,9,100,200609,9,800,1220655,5530588,MICHIGAN,2006,Frost/Freeze,Z,2,ONTONAGON,MQT,09-SEP-06 01:00:00,EST,09-SEP-06 08:00:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2006,9
47038,200608,2,510,200608,2,510,1219519,5527852,MICHIGAN,2006,Thunderstorm Wind,C,19,BENZIE,APX,02-AUG-06 05:10:00,EST,02-AUG-06 05:10:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47039,200608,2,540,200608,2,540,1219519,5527853,MICHIGAN,2006,Thunderstorm Wind,C,9,ANTRIM,APX,02-AUG-06 05:40:00,EST,02-AUG-06 05:40:00,0,0,0,0,NWS STORM SURVEY,2006,8
47040,200608,2,610,200608,2,610,1219519,5527854,MICHIGAN,2006,Thunderstorm Wind,C,137,OTSEGO,APX,02-AUG-06 06:10:00,EST,02-AUG-06 06:10:00,0,0,0,0,NWS STORM SURVEY,2006,8
47042,200608,2,600,200608,2,600,1219519,5527855,MICHIGAN,2006,Lightning,C,39,CRAWFORD,APX,02-AUG-06 06:00:00,EST,02-AUG-06 06:00:00,1,0,0,0,NEWSPAPER,2006,8
47140,200608,2,2020,200608,2,2020,1218527,5529122,MICHIGAN,2006,Thunderstorm Wind,C,21,BERRIEN,IWX,02-AUG-06 20:20:00,EST,02-AUG-06 20:20:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47188,200607,17,1845,200607,17,1845,1217388,5527576,MICHIGAN,2006,Thunderstorm Wind,C,63,HURON,DTX,17-JUL-06 18:45:00,EST,17-JUL-06 18:45:00,0,0,0,0,TRAINED SPOTTER,2006,7
47191,200608,1,1423,200608,1,1425,1219521,5527858,MICHIGAN,2006,Thunderstorm Wind,C,135,OSCODA,APX,01-AUG-06 14:23:00,EST,01-AUG-06 14:25:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47192,200608,1,1510,200608,1,1512,1219521,5527859,MICHIGAN,2006,Thunderstorm Wind,C,7,ALPENA,APX,01-AUG-06 15:10:00,EST,01-AUG-06 15:12:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47195,200608,1,2145,200608,1,2145,1219523,5527862,MICHIGAN,2006,Thunderstorm Wind,C,9,ANTRIM,APX,01-AUG-06 21:45:00,EST,01-AUG-06 21:45:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47198,200608,1,2237,200608,1,2239,1219523,5527869,MICHIGAN,2006,Thunderstorm Wind,C,119,MONTMORENCY,APX,01-AUG-06 22:37:00,EST,01-AUG-06 22:39:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47343,200607,17,1820,200607,17,1820,1217388,5527575,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,17-JUL-06 18:20:00,EST,17-JUL-06 18:20:00,0,0,0,0,TRAINED SPOTTER,2006,7
47561,200608,1,2255,200608,1,2255,1219523,5528062,MICHIGAN,2006,Thunderstorm Wind,C,119,MONTMORENCY,APX,01-AUG-06 22:55:00,EST,01-AUG-06 22:55:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47562,200608,1,2245,200608,1,2245,1219523,5528063,MICHIGAN,2006,Thunderstorm Wind,C,141,PRESQUE ISLE,APX,01-AUG-06 22:45:00,EST,01-AUG-06 22:45:00,0,0,0,0,LAW ENFORCEMENT,2006,8
47639,200607,9,2045,200607,9,2045,1216293,5524881,MICHIGAN,2006,Hail,C,107,MECOSTA,GRR,09-JUL-06 20:45:00,EST,09-JUL-06 20:45:00,0,0,0,0,COOP STATION,2006,7
47791,200608,1,0,200608,2,1900,1220392,5531127,MICHIGAN,2006,Heat,Z,76,WAYNE,DTX,01-AUG-06 00:00:00,EST,02-AUG-06 19:00:00,215,0,0,0,OFFICIAL NWS OBS.,2006,8
47891,200608,1,0,200608,2,1900,1220392,5531128,MICHIGAN,2006,Heat,Z,82,LENAWEE,DTX,01-AUG-06 00:00:00,EST,02-AUG-06 19:00:00,0,0,0,0,OFFICIAL NWS OBS.,2006,8
47900,200609,23,1805,200609,23,1805,1220403,5531328,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,23-SEP-06 18:05:00,EST,23-SEP-06 18:05:00,0,0,0,0,TRAINED SPOTTER,2006,9
47901,200609,27,1604,200609,27,1604,1220404,5531329,MICHIGAN,2006,Hail,C,87,LAPEER,DTX,27-SEP-06 16:04:00,EST,27-SEP-06 16:04:00,0,0,0,0,TRAINED SPOTTER,2006,9
47902,200609,27,1619,200609,27,1619,1220404,5531330,MICHIGAN,2006,Hail,C,147,ST. CLAIR,DTX,27-SEP-06 16:19:00,EST,27-SEP-06 16:19:00,0,0,0,0,TRAINED SPOTTER,2006,9
48068,200609,30,1632,200609,30,1632,1220406,5531333,MICHIGAN,2006,Tornado,C,161,WASHTENAW,DTX,30-SEP-06 16:32:00,EST,30-SEP-06 16:32:00,0,0,0,0,EMERGENCY MANAGER,2006,9
48231,200607,17,1818,200607,17,1818,1217388,5527568,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,17-JUL-06 18:18:00,EST,17-JUL-06 18:18:00,0,0,0,0,TRAINED SPOTTER,2006,7
48375,200608,1,0,200608,2,1900,1220392,5531113,MICHIGAN,2006,Heat,Z,47,MIDLAND,DTX,01-AUG-06 00:00:00,EST,02-AUG-06 19:00:00,0,0,0,0,OFFICIAL NWS OBS.,2006,8
48380,200607,17,1730,200607,17,1730,1217388,5527567,MICHIGAN,2006,Thunderstorm Wind,C,111,MIDLAND,DTX,17-JUL-06 17:30:00,EST,17-JUL-06 17:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
48429,200607,9,2130,200607,9,2130,1216293,5524883,MICHIGAN,2006,Thunderstorm Wind,C,117,MONTCALM,GRR,09-JUL-06 21:30:00,EST,09-JUL-06 21:30:00,0,0,0,0,GENERAL PUBLIC,2006,7
48430,200607,9,2230,200607,9,2230,1216293,5524884,MICHIGAN,2006,Thunderstorm Wind,C,67,IONIA,GRR,09-JUL-06 22:30:00,EST,09-JUL-06 22:30:00,0,0,0,0,TRAINED SPOTTER,2006,7
48431,200607,17,1547,200607,17,1600,1216294,5524885,MICHIGAN,2006,Thunderstorm Wind,C,127,OCEANA,GRR,17-JUL-06 15:47:00,EST,17-JUL-06 16:00:00,0,0,0,0,NWS STORM SURVEY,2006,7
48432,200607,17,1550,200607,17,1550,1216294,5524886,MICHIGAN,2006,Thunderstorm Wind,C,105,MASON,GRR,17-JUL-06 15:50:00,EST,17-JUL-06 15:50:00,0,0,0,0,LAW ENFORCEMENT,2006,7
48433,200607,17,1615,200607,17,1615,1216294,5524887,MICHIGAN,2006,Thunderstorm Wind,C,123,NEWAYGO,GRR,17-JUL-06 16:15:00,EST,17-JUL-06 16:15:00,0,0,0,0,TRAINED SPOTTER,2006,7
48434,200607,17,1625,200607,17,1625,1216294,5524888,MICHIGAN,2006,Thunderstorm Wind,C,107,MECOSTA,GRR,17-JUL-06 16:25:00,EST,17-JUL-06 16:25:00,0,0,0,0,BROADCAST MEDIA,2006,7
48435,200607,17,1642,200607,17,1642,1216294,5524889,MICHIGAN,2006,Thunderstorm Wind,C,123,NEWAYGO,GRR,17-JUL-06 16:42:00,EST,17-JUL-06 16:42:00,0,0,0,0,LAW ENFORCEMENT,2006,7
48458,200608,2,2037,200608,2,2037,1219609,5529004,MICHIGAN,2006,Thunderstorm Wind,C,45,EATON,GRR,02-AUG-06 20:37:00,EST,02-AUG-06 20:37:00,0,0,0,0,LAW ENFORCEMENT,2006,8
48459,200608,2,2048,200608,2,2048,1219609,5529005,MICHIGAN,2006,Thunderstorm Wind,C,159,VAN BUREN,GRR,02-AUG-06 20:48:00,EST,02-AUG-06 20:48:00,0,0,0,0,TRAINED SPOTTER,2006,8
48460,200608,2,2049,200608,2,2049,1219609,5529006,MICHIGAN,2006,Thunderstorm Wind,C,37,CLINTON,GRR,02-AUG-06 20:49:00,EST,02-AUG-06 20:49:00,0,0,0,0,"AWOS,ASOS,MESONET,ETC",2006,8
48461,200608,2,2050,200608,2,2050,1219609,5529007,MICHIGAN,2006,Thunderstorm Wind,C,159,VAN BUREN,GRR,02-AUG-06 20:50:00,EST,02-AUG-06 20:50:00,0,0,0,0,LAW ENFORCEMENT,2006,8
48522,200608,1,0,200608,2,1900,1220392,5531129,MICHIGAN,2006,Heat,Z,83,MONROE,DTX,01-AUG-06 00:00:00,EST,02-AUG-06 19:00:00,0,0,0,0,OFFICIAL NWS OBS.,2006,8
48523,200608,1,1750,200608,1,1750,1220393,5531130,MICHIGAN,2006,Thunderstorm Wind,C,49,GENESEE,DTX,01-AUG-06 17:50:00,EST,01-AUG-06 17:50:00,0,0,0,0,TRAINED SPOTTER,2006,8
48524,200608,24,300,200608,24,300,1220394,5531131,MICHIGAN,2006,Hail,C,99,MACOMB,DTX,24-AUG-06 03:00:00,EST,24-AUG-06 03:00:00,0,0,0,0,LAW ENFORCEMENT,2006,8
48525,200608,2,2116,200608,2,2116,1220395,5531132,MICHIGAN,2006,Thunderstorm Wind,C,155,SHIAWASSEE,DTX,02-AUG-06 21:16:00,EST,02-AUG-06 21:16:00,0,0,0,0,TRAINED SPOTTER,2006,8
48548,200607,17,1830,200607,17,1830,1217388,5527570,MICHIGAN,2006,Thunderstorm Wind,C,63,HURON,DTX,17-JUL-06 18:30:00,EST,17-JUL-06 18:30:00,0,0,0,0,LAW ENFORCEMENT,2006,7
48552,200607,17,1745,200607,17,1745,1217388,5527571,MICHIGAN,2006,Thunderstorm Wind,C,145,SAGINAW,DTX,17-JUL-06 17:45:00,EST,17-JUL-06 17:45:00,0,0,0,0,TRAINED SPOTTER,2006,7
48559,200607,17,1815,200607,17,1815,1217388,5527574,MICHIGAN,2006,Thunderstorm Wind,C,157,TUSCOLA,DTX,17-JUL-06 18:15:00,EST,17-JUL-06 18:15:00,0,0,0,0,LAW ENFORCEMENT,2006,7
48573,200607,9,1802,200607,9,1802,1216293,5524876,MICHIGAN,2006,Thunderstorm Wind,C,105,MASON,GRR,09-JUL-06 18:02:00,EST,09-JUL-06 18:02:00,0,0,0,0,LAW ENFORCEMENT,2006,7
48574,200607,9,1927,200607,9,1927,1216293,5524877,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,09-JUL-06 19:27:00,EST,09-JUL-06 19:27:00,0,0,0,0,BROADCAST MEDIA,2006,7
48575,200607,9,1950,200607,9,2000,1216293,5524878,MICHIGAN,2006,Hail,C,123,NEWAYGO,GRR,09-JUL-06 19:50:00,EST,09-JUL-06 20:00:00,0,0,0,0,BROADCAST MEDIA,2006,7
48577,200610,2,1050,200610,2,1050,600,2556,MICHIGAN,2006,Hail,C,121,MUSKEGON,GRR,02-OCT-06 10:50:00,EST-5,02-OCT-06 10:50:00,0,0,0,0,Trained Spotter,2006,0
48578,200610,2,1345,200610,2,1345,600,2557,MICHIGAN,2006,Hail,C,37,CLINTON,GRR,02-OCT-06 13:45:00,EST-5,02-OCT-06 13:45:00,0,0,0,0,Law Enforcement,2006,0
48579,200610,2,1720,200610,2,1720,600,2558,MICHIGAN,2006,Hail,C,123,NEWAYGO,GRR,02-OCT-06 17:20:00,EST-5,02-OCT-06 17:20:00,0,0,0,0,Public,2006,0
48580,200610,2,1755,200610,2,1755,600,2559,MICHIGAN,2006,Hail,C,123,NEWAYGO,GRR,02-OCT-06 17:55:00,EST-5,02-OCT-06 17:55:00,0,0,0,0,Trained Spotter,2006,0
48581,200610,4,5,200610,4,5,600,2582,MICHIGAN,2006,Thunderstorm Wind,C,105,MASON,GRR,04-OCT-06 00:05:00,EST-5,04-OCT-06 00:05:00,0,0,0,0,Department of Highways,2006,0
49210,200612,22,1900,200612,23,700,1896,9332,MICHIGAN,2006,Heavy Snow,Z,3,NORTHERN HOUGHTON,MQT,22-DEC-06 19:00:00,EST-5,23-DEC-06 07:00:00,0,0,0,0,Trained Spotter,2006,2
49211,200612,22,1900,200612,23,700,1896,9333,MICHIGAN,2006,Heavy Snow,Z,2,ONTONAGON,MQT,22-DEC-06 19:00:00,EST-5,23-DEC-06 07:00:00,0,0,0,0,Trained Spotter,2006,2
49255,200610,4,35,200610,4,35,600,2583,MICHIGAN,2006,Thunderstorm Wind,C,133,OSCEOLA,GRR,04-OCT-06 00:35:00,EST-5,04-OCT-06 00:35:00,0,0,0,0,Law Enforcement,2006,0
49256,200610,4,100,200610,4,100,600,2585,MICHIGAN,2006,Thunderstorm Wind,C,123,NEWAYGO,GRR,04-OCT-06 01:00:00,EST-5,04-OCT-06 01:00:00,0,0,0,0,Department of Highways,2006,0
49257,200610,4,125,200610,4,125,600,2587,MICHIGAN,2006,Thunderstorm Wind,C,121,MUSKEGON,GRR,04-OCT-06 01:25:00,EST-5,04-OCT-06 01:25:00,0,0,0,0,Department of Highways,2006,0
49258,200610,4,130,200610,4,130,600,2588,MICHIGAN,2006,Thunderstorm Wind,C,73,ISABELLA,GRR,04-OCT-06 01:30:00,EST-5,04-OCT-06 01:30:00,0,0,0,0,Public,2006,0
49259,200610,2,640,200610,2,640,600,3332,MICHIGAN,2006,Hail,C,159,VAN BUREN,GRR,02-OCT-06 06:40:00,EST-5,02-OCT-06 06:40:00,0,0,0,0,Public,2006,0
49260,200610,2,640,200610,2,640,600,3333,MICHIGAN,2006,Hail,C,159,VAN BUREN,GRR,02-OCT-06 06:40:00,EST-5,02-OCT-06 06:40:00,0,0,0,0,Public,2006,0
49263,200612,22,1800,200612,23,600,1896,9334,MICHIGAN,2006,Heavy Snow,Z,9,GOGEBIC,MQT,22-DEC-06 18:00:00,CST-6,23-DEC-06 06:00:00,0,0,0,0,Trained Spotter,2006,2
49264,200612,22,1800,200612,23,600,1896,9335,MICHIGAN,2006,Heavy Snow,Z,10,IRON,MQT,22-DEC-06 18:00:00,CST-6,23-DEC-06 06:00:00,0,0,0,0,Trained Spotter,2006,2
49302,200610,2,1810,200610,2,1810,600,2560,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,02-OCT-06 18:10:00,EST-5,02-OCT-06 18:10:00,0,0,0,0,Public,2006,0
49303,200610,2,1810,200610,2,1810,600,2561,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,02-OCT-06 18:10:00,EST-5,02-OCT-06 18:10:00,0,0,0,0,Public,2006,0
49325,200610,2,1820,200610,2,1820,600,2562,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,02-OCT-06 18:20:00,EST-5,02-OCT-06 18:20:00,0,0,0,0,Public,2006,0
49326,200610,2,1830,200610,2,1830,600,2563,MICHIGAN,2006,Hail,C,107,MECOSTA,GRR,02-OCT-06 18:30:00,EST-5,02-OCT-06 18:30:00,0,0,0,0,Public,2006,0
49327,200610,2,1926,200610,2,1926,600,2564,MICHIGAN,2006,Hail,C,123,NEWAYGO,GRR,02-OCT-06 19:26:00,EST-5,02-OCT-06 19:26:00,0,0,0,0,Public,2006,0
49345,200610,2,1933,200610,2,1933,600,2565,MICHIGAN,2006,Hail,C,123,NEWAYGO,GRR,02-OCT-06 19:33:00,EST-5,02-OCT-06 19:33:00,0,0,0,0,Public,2006,0
49346,200610,2,1937,200610,2,1937,600,2566,MICHIGAN,2006,Hail,C,123,NEWAYGO,GRR,02-OCT-06 19:37:00,EST-5,02-OCT-06 19:37:00,0,0,0,0,Public,2006,0
49347,200610,2,1955,200610,2,1955,600,2567,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,02-OCT-06 19:55:00,EST-5,02-OCT-06 19:55:00,0,0,0,0,Trained Spotter,2006,0
49348,200610,3,2118,200610,3,2118,600,2568,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,03-OCT-06 21:18:00,EST-5,03-OCT-06 21:18:00,0,0,0,0,Public,2006,0
49366,200610,2,650,200610,2,650,600,2555,MICHIGAN,2006,Hail,C,159,VAN BUREN,GRR,02-OCT-06 06:50:00,EST-5,02-OCT-06 06:50:00,0,0,0,0,Public,2006,0
49367,200610,3,2351,200610,3,2351,600,2570,MICHIGAN,2006,Hail,C,105,MASON,GRR,03-OCT-06 23:51:00,EST-5,03-OCT-06 23:51:00,0,0,0,0,Emergency Manager,2006,0
49368,200610,4,38,200610,4,38,600,2571,MICHIGAN,2006,Hail,C,127,OCEANA,GRR,04-OCT-06 00:38:00,EST-5,04-OCT-06 00:38:00,0,0,0,0,Public,2006,0
49369,200610,4,130,200610,4,130,600,2572,MICHIGAN,2006,Hail,C,73,ISABELLA,GRR,04-OCT-06 01:30:00,EST-5,04-OCT-06 01:30:00,0,0,0,0,Public,2006,0
49370,200610,4,610,200610,4,610,600,2574,MICHIGAN,2006,Hail,C,117,MONTCALM,GRR,04-OCT-06 06:10:00,EST-5,04-OCT-06 06:10:00,0,0,0,0,Trained Spotter,2006,0
49371,200610,4,615,200610,4,615,600,2575,MICHIGAN,2006,Hail,C,57,GRATIOT,GRR,04-OCT-06 06:15:00,EST-5,04-OCT-06 06:15:00,0,0,0,0,Trained Spotter,2006,0
49372,200610,4,0,200610,4,0,600,2580,MICHIGAN,2006,Thunderstorm Wind,C,105,MASON,GRR,04-OCT-06 00:00:00,EST-5,04-OCT-06 00:00:00,0,0,0,0,Law Enforcement,2006,0
49473,200612,3,1000,200612,4,300,1540,7326,MICHIGAN,2006,Lake-Effect Snow,Z,25,BENZIE,APX,03-DEC-06 10:00:00,EST-5,04-DEC-06 03:00:00,0,0,0,0,Trained Spotter,2006,2
49474,200612,3,1100,200612,4,300,1540,7327,MICHIGAN,2006,Lake-Effect Snow,Z,26,GRAND TRAVERSE,APX,03-DEC-06 11:00:00,EST-5,04-DEC-06 03:00:00,0,0,0,0,Trained Spotter,2006,2
49475,200612,3,1200,200612,4,300,1540,7328,MICHIGAN,2006,Lake-Effect Snow,Z,21,ANTRIM,APX,03-DEC-06 12:00:00,EST-5,04-DEC-06 03:00:00,0,0,0,0,Trained Spotter,2006,2
49615,200612,3,1000,200612,4,300,1540,7325,MICHIGAN,2006,Lake-Effect Snow,Z,20,LEELANAU,APX,03-DEC-06 10:00:00,EST-5,04-DEC-06 03:00:00,0,0,0,0,Trained Spotter,2006,2
49801,200612,6,700,200612,7,700,1884,9311,MICHIGAN,2006,Winter Storm,Z,5,MARQUETTE,MQT,06-DEC-06 07:00:00,EST-5,07-DEC-06 07:00:00,0,0,0,0,Trained Spotter,2006,2
49802,200612,6,2200,200612,7,1000,1884,9305,MICHIGAN,2006,Winter Storm,Z,13,DELTA,MQT,06-DEC-06 22:00:00,EST-5,07-DEC-06 10:00:00,0,0,0,0,Trained Spotter,2006,2
49803,200612,6,2200,200612,7,1000,1884,9301,MICHIGAN,2006,Winter Storm,Z,85,NORTHERN SCHOOLCRAFT,MQT,06-DEC-06 22:00:00,EST-5,07-DEC-06 10:00:00,0,0,0,0,Public,2006,2
49804,200612,6,1400,200612,7,1400,1884,9300,MICHIGAN,2006,Winter Storm,Z,6,ALGER,MQT,06-DEC-06 14:00:00,EST-5,07-DEC-06 14:00:00,0,0,0,0,Trained Spotter,2006,2
49885,200610,4,615,200610,4,615,600,2577,MICHIGAN,2006,Hail,C,73,ISABELLA,GRR,04-OCT-06 06:15:00,EST-5,04-OCT-06 06:15:00,0,0,0,0,Public,2006,0
49888,200612,6,1900,200612,7,700,1884,9297,MICHIGAN,2006,Winter Storm,Z,2,ONTONAGON,MQT,06-DEC-06 19:00:00,EST-5,07-DEC-06 07:00:00,0,0,0,0,Trained Spotter,2006,2
49935,200611,10,1700,200611,11,100,746,3301,MICHIGAN,2006,Winter Weather,Z,22,OTSEGO,APX,10-NOV-06 17:00:00,EST-5,11-NOV-06 01:00:00,0,0,0,0,Trained Spotter,2006,1
49936,200611,10,1800,200611,11,100,746,3303,MICHIGAN,2006,Winter Weather,Z,24,ALPENA,APX,10-NOV-06 18:00:00,EST-5,11-NOV-06 01:00:00,0,0,0,0,Newspaper,2006,1
49939,200611,10,1700,200611,11,100,746,3312,MICHIGAN,2006,Winter Weather,Z,34,ROSCOMMON,APX,10-NOV-06 17:00:00,EST-5,11-NOV-06 01:00:00,0,0,0,0,COOP Observer,2006,1
49943,200610,2,640,200610,2,640,600,2554,MICHIGAN,2006,Hail,C,159,VAN BUREN,GRR,02-OCT-06 06:40:00,EST-5,02-OCT-06 06:40:00,0,0,0,0,Public,2006,0
49961,200610,22,2300,200610,23,1900,526,2098,MICHIGAN,2006,Lake-Effect Snow,Z,9,GOGEBIC,MQT,22-OCT-06 23:00:00,CST-6,23-OCT-06 19:00:00,0,0,0,0,Trained Spotter,2006,0
50000,200611,10,1600,200611,11,0,746,3295,MICHIGAN,2006,Winter Weather,Z,16,EMMET,APX,10-NOV-06 16:00:00,EST-5,11-NOV-06 00:00:00,0,0,0,0,Law Enforcement,2006,1
50001,200611,10,1600,200611,11,100,746,3296,MICHIGAN,2006,Winter Weather,Z,17,CHEBOYGAN,APX,10-NOV-06 16:00:00,EST-5,11-NOV-06 01:00:00,0,0,0,0,Trained Spotter,2006,1
50003,200611,10,1700,200611,11,0,746,3304,MICHIGAN,2006,Winter Weather,Z,25,BENZIE,APX,10-NOV-06 17:00:00,EST-5,11-NOV-06 00:00:00,0,0,0,0,Trained Spotter,2006,1
50004,200611,10,1700,200611,11,0,746,3305,MICHIGAN,2006,Winter Weather,Z,26,GRAND TRAVERSE,APX,10-NOV-06 17:00:00,EST-5,11-NOV-06 00:00:00,0,0,0,0,Trained Spotter,2006,1
50005,200611,10,1700,200611,11,0,746,3306,MICHIGAN,2006,Winter Weather,Z,27,KALKASKA,APX,10-NOV-06 17:00:00,EST-5,11-NOV-06 00:00:00,0,0,0,0,Trained Spotter,2006,1
50014,200611,10,900,200611,10,1800,818,3599,MICHIGAN,2006,Heavy Snow,Z,12,MENOMINEE,MQT,10-NOV-06 09:00:00,CST-6,10-NOV-06 18:00:00,0,0,0,0,Trained Spotter,2006,1
50015,200611,10,1300,200611,10,1900,818,3598,MICHIGAN,2006,Heavy Snow,Z,14,SOUTHERN SCHOOLCRAFT,MQT,10-NOV-06 13:00:00,EST-5,10-NOV-06 19:00:00,0,0,0,0,Trained Spotter,2006,1
50016,200611,10,900,200611,10,1700,818,3597,MICHIGAN,2006,Heavy Snow,Z,11,DICKINSON,MQT,10-NOV-06 09:00:00,CST-6,10-NOV-06 17:00:00,0,0,0,0,Trained Spotter,2006,1
50018,200611,10,1200,200611,10,1900,818,3596,MICHIGAN,2006,Heavy Snow,Z,13,DELTA,MQT,10-NOV-06 12:00:00,EST-5,10-NOV-06 19:00:00,0,0,0,0,Trained Spotter,2006,1
50085,200611,2,700,200611,3,700,815,3593,MICHIGAN,2006,Lake-Effect Snow,Z,85,NORTHERN SCHOOLCRAFT,MQT,02-NOV-06 07:00:00,EST-5,03-NOV-06 07:00:00,0,0,0,0,Trained Spotter,2006,1
50102,200612,6,1800,200612,7,600,1884,9287,MICHIGAN,2006,Winter Storm,Z,9,GOGEBIC,MQT,06-DEC-06 18:00:00,CST-6,07-DEC-06 06:00:00,0,0,0,0,Trained Spotter,2006,2
